id,level,surface,reading_kana,furigana,meaning_ko,part_of_speech,card_type,example_jp,example_ko,example_jp_id,example_jp_author,example_ko_id,example_ko_author,example_license,alt_forms,disambig,source,qa_status,deprecated,tags,data_version,frequency,reading_chapter,deprecated_reason,superseded_by
w_e025ade26d3c4186,N5,可愛い,かわいい,かわいい,귀엽다,adjective,B,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level;orthography-backfill,verified,0,"[""draft-ko-missing"",""orthography-backfill""]",2,5.04,2,,
w_aee488186f66c2a2,N5,白,しろ,しろ,"흰색, 하양",noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level;headword-audit-backfill,verified,0,"[""backfill-replacement"",""assistant-ko-reviewed"",""headword-audit-backfill""]",2,5.04,2,,
w_623d9f78e8f3f7cf,N5,お酒,おさけ,おさけ,술,noun,B,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level;orthography-backfill,verified,0,"[""draft-ko-missing"",""orthography-backfill""]",2,5.03,2,,
w_5fea848de2213d5f,N5,嫌い,きらい,きらい,싫어함,adjective,B,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level;orthography-backfill,verified,0,"[""draft-ko-missing"",""orthography-backfill""]",2,5.02,2,,
w_b685581646830d57,N5,こちらこそ,こちらこそ,こちらこそ,저야말로,expression,C,,,,,,,,,,pdf:pass_n5,verified,0,"[""draft-ko-missing"",""freq-core"",""pdf-core"",""pdf-matched""]",2,5.01,2,,
w_9ac4eb19ccb26979,N5,嫌いです,きらいです,きらいです,싫습니다,expression,B,,,,,,,,"[""きらいです""]",,pdf:pass_n5,verified,0,"[""freq-core"",""pdf-core"",""pdf-new"",""orthography-normalized""]",2,5.01,2,,
w_daafdc534a7fe6b3,N5,木,き,き,나무,noun,A,地境に木を植える.,땅의 경계에 나무를 심다,,NAVER 일본어사전 · 민중서림 엣센스 한일사전,,,owner-confirmed-cleared,,,pdf:pass_n5,verified,0,"[""draft-ko-missing"",""freq-core"",""pdf-core"",""pdf-matched""]",2,5.01,2,,
w_72e1cb4ba34fc820,N5,勉強がしたい,べんきょうがしたい,べんきょうがしたい,공부를 하고 싶다,expression,B,,,,,,,,"[""べんきょうがしたい""]",,pdf:pass_n5,verified,0,"[""freq-core"",""pdf-core"",""pdf-new"",""orthography-normalized""]",2,5.0,3,,
w_5877b188cb058939,N5,千円,せんえん,せんえん,1000엔,noun,A,,,,,,,,,,pdf:pass_n5,verified,0,"[""freq-core"",""pdf-core"",""pdf-new""]",2,5.0,3,,
w_9200ebb3b9a05823,N5,山,やま,やま,산,noun,A,,,,,,,,,,pdf:pass_n5,verified,0,"[""freq-core"",""pdf-core"",""pdf-new""]",2,5.0,3,,
w_7b4426d6f2756a8c,N5,買う,かう,かう,"사다, 구입하다",verb,B,本体を買うか詰め替え用を買うか迷った,본체를 살지 교체용을 살지 망설였다,,NAVER 일본어사전 · 민중서림 엣센스 일한사전,,,owner-confirmed-cleared,"[""かう""]",,pdf:pass_n4;pass_n5,verified,0,"[""draft-ko-missing"",""freq-core"",""pdf-core"",""pdf-matched"",""orthography-duplicate-merged""]",2,5.0,3,,
w_e2505ce2fcaf3d73,N5,大人,おとな,おとな,어른,adjective,A,,,,,,,,"[""おとな""]",,pdf:pass_n5,verified,0,"[""freq-core"",""pdf-core"",""pdf-new"",""orthography-normalized""]",2,4.99,3,,
w_c43679841bf56e89,N5,学生,がくせい,がくせい,학생,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level;orthography-backfill,verified,0,"[""draft-ko-missing"",""orthography-backfill""]",2,4.99,3,,
w_dc1f9347145f4dab,N5,薬,くすり,くすり,약,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level;orthography-backfill,verified,0,"[""draft-ko-missing"",""orthography-backfill""]",2,4.99,3,,
w_6bf0a74924148691,N5,右,みぎ,みぎ,오른쪽,noun,A,,,,,,,,,,pdf:pass_n5,verified,0,"[""freq-core"",""pdf-core"",""pdf-new""]",2,4.98,3,,
w_0d51e75f1e5742ed,N5,出す,だす,だす,"내다, 제출하다",verb,B,,,,,,,,,,pdf:pass_n4;pass_n5,verified,0,"[""freq-core"",""pdf-core"",""pdf-new""]",2,4.97,3,,
w_4fdd9f73dd3e62a1,N5,ページ,ページ,ページ,"페이지, 쪽",noun,D,,,,,,,,,,pdf:pass_n5,verified,0,"[""freq-core"",""pdf-core"",""pdf-new""]",2,4.96,3,,
w_d5e8dc868e6a7029,N5,分かる,わかる,わかる,"알다, 이해하다",verb,B,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""ko-reviewed"",""manual-curated"",""freq-core"",""pdf-supplement""]",2,4.96,3,,
w_655c49430ab10602,N5,大切,たいせつ,たいせつ,"중요함, 소중함",adjective,A,,,,,,,,"[""たいせつ""]",,pdf:pass_n5,verified,0,"[""freq-core"",""pdf-core"",""pdf-new"",""orthography-normalized""]",2,4.96,3,,
w_f238004dca80f8bb,N5,空,そら,そら,하늘,noun,A,,,,,,,,,,pdf:pass_n4;pass_n5,verified,0,"[""freq-core"",""pdf-core"",""pdf-new""]",2,4.95,3,,
w_3b99165f45748b41,N5,綺麗,きれい,きれい,"예쁘다, 깨끗하다",adjective,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level;orthography-backfill,verified,0,"[""draft-ko-missing"",""orthography-backfill""]",2,4.95,3,,
w_995636b83892830d,N5,近い,ちかい,ちかい,가깝다,adjective,B,,,,,,,,"[""ちかい""]",,pdf:pass_n5,verified,0,"[""freq-core"",""pdf-core"",""pdf-new"",""orthography-normalized""]",2,4.95,3,,
w_391386c4147ce4af,N5,銀行,ぎんこう,ぎんこう,은행,noun,A,銀行の方に勤めている.,은행 계통에 근무하고 있다,,NAVER 일본어사전 · 민중서림 엣센스 한일사전,,,owner-confirmed-cleared,"[""ぎんこう""]",,pdf:pass_n4;pass_n5,verified,0,"[""draft-ko-missing"",""freq-core"",""pdf-core"",""pdf-matched"",""orthography-duplicate-merged""]",2,4.95,3,,
w_91f2a9ba28fab496,N5,長い,ながい,ながい,길다,adjective,B,,,,,,,,,,pdf:pass_n5,verified,0,"[""ko-reviewed"",""manual-curated"",""freq-core"",""pdf-core"",""pdf-matched""]",2,4.95,3,,
w_89e001a5ce85e728,N5,綺麗です,きれいです,きれいです,깨끗합니다,expression,B,,,,,,,,"[""きれいです""]",,pdf:pass_n5,verified,0,"[""freq-core"",""pdf-core"",""pdf-new"",""orthography-normalized""]",2,4.94,3,,
w_df4f6ee7671f5be7,N5,どちら,どちら,どちら,"어느 쪽, 어느 분",pronoun,C,,,,,,,,,,pdf:pass_n5,verified,0,"[""freq-core"",""pdf-core"",""pdf-new""]",2,4.92,3,,
w_8d9de57898fcd69d,N5,電車,でんしゃ,でんしゃ,전철,noun,A,,,,,,,,,,pdf:pass_n5,verified,0,"[""ko-reviewed"",""manual-curated"",""freq-core"",""pdf-core"",""pdf-matched""]",2,4.92,3,,
w_76b303b969721768,N5,食べる,たべる,たべる,먹다,verb,B,,,,,,,,,,pdf:pass_n5,verified,0,"[""ko-reviewed"",""manual-curated"",""freq-core"",""pdf-core"",""pdf-matched""]",2,4.92,3,,
w_b442f4a9a3cb4a2a,N5,聞く,きく,きく,듣다,verb,B,聞くに耐えない,차마 들을 수 없다,,NAVER 일본어사전 · 민중서림 엣센스 일한사전,,,owner-confirmed-cleared,,,pdf:pass_n5,verified,0,"[""draft-ko-missing"",""freq-core"",""pdf-core"",""pdf-matched""]",2,4.91,3,,
w_8d91f549cf7aaf0c,N5,入れる,いれる,いれる,넣다,verb,B,,,,,,,,"[""いれる""]",,pdf:pass_n5,verified,0,"[""freq-core"",""pdf-core"",""pdf-new"",""orthography-normalized""]",2,4.9,3,,
w_6a5b1a27a6d99bbe,N5,有名,ゆうめい,ゆうめい,유명함,adjective,A,,,,,,,,,,pdf:pass_n4;pass_n5,verified,0,"[""freq-core"",""pdf-core"",""pdf-new""]",2,4.9,3,,
w_950bfdb77150e285,N5,有名だ,ゆうめいだ,ゆうめいだ,유명하다,expression,B,,,,,,,,"[""ゆうめいだ""]",,pdf:pass_n5,verified,0,"[""freq-core"",""pdf-core"",""pdf-new"",""orthography-normalized""]",2,4.9,3,,
w_17d4fa494e1bff96,N5,北,きた,きた,북(쪽),noun,A,船が北に向かって進航している.,배가 북을 향하여 진항하고 있다,,NAVER 일본어사전 · 민중서림 엣센스 한일사전,,,owner-confirmed-cleared,,,pdf:pass_n5,verified,0,"[""draft-ko-missing"",""freq-core"",""pdf-core"",""pdf-matched""]",2,4.89,3,,
w_30e056cdd59a9a19,N5,外国,がいこく,がいこく,외국,noun,A,外国の友人と文通する,외국의 벗과 편지 왕래하다,,NAVER 일본어사전 · 민중서림 엣센스 일한사전,,,owner-confirmed-cleared,,,pdf:pass_n5,verified,0,"[""draft-ko-missing"",""freq-core"",""pdf-core"",""pdf-matched""]",2,4.89,3,,
w_b47d6fe4e0d8b6b3,N5,左,ひだり,ひだり,왼쪽,noun,A,,,,,,,,,,pdf:pass_n5,verified,0,"[""freq-core"",""pdf-core"",""pdf-new""]",2,4.89,3,,
w_48fbd408a115f905,N5,雨,あめ,あめ,비,noun,A,外は凄い雨だ,밖은 비가 억수같이 내린다,,NAVER 일본어사전 · 민중서림 엣센스 일한사전,,,owner-confirmed-cleared,,,pdf:pass_n5,verified,0,"[""draft-ko-missing"",""freq-core"",""pdf-core"",""pdf-matched""]",2,4.89,3,,
w_d2cb5673c3552ae0,N5,二階,にかい,にかい,2층,noun,A,,,,,,,,"[""にかい""]",,pdf:pass_n5,verified,0,"[""freq-core"",""pdf-core"",""pdf-new"",""orthography-normalized""]",2,4.88,3,,
w_ac30e81acb1f9794,N5,外国人,がいこくじん,がいこくじん,외국인,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level;orthography-backfill,verified,0,"[""draft-ko-missing"",""orthography-backfill""]",2,4.88,3,,
w_097715018c07e82b,N5,南,みなみ,みなみ,남(쪽),noun,A,,,,,,,,,,pdf:pass_n5,verified,0,"[""freq-core"",""pdf-core"",""pdf-new""]",2,4.87,3,,
w_039c519fd62d3882,N5,新聞,しんぶん,しんぶん,신문,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level;headword-audit-backfill,verified,0,"[""backfill-replacement"",""assistant-ko-reviewed"",""headword-audit-backfill""]",2,4.87,3,,
w_ff5831affda4cdb1,N5,読む,よむ,よむ,읽다,verb,B,,,,,,,,,,pdf:pass_n5,verified,0,"[""ko-reviewed"",""manual-curated"",""freq-core"",""pdf-core"",""pdf-matched""]",2,4.87,3,,
w_75de41fe96c1c937,N5,大きい,おおきい,おおきい,크다,adjective,B,大きいつらをする,잘난 체 건방진 태도를 취하다,,NAVER 일본어사전 · 민중서림 엣센스 일한사전,,,owner-confirmed-cleared,,,pdf:pass_n5,verified,0,"[""draft-ko-missing"",""freq-core"",""pdf-core"",""pdf-matched""]",2,4.86,3,,
w_763d8eda5cea9a67,N5,耳,みみ,みみ,귀,noun,A,,,,,,,,,,pdf:pass_n5,verified,0,"[""freq-core"",""pdf-core"",""pdf-new""]",2,4.86,3,,
w_633b31657d51ba57,N5,飲む,のむ,のむ,"마시다, 삼키다",verb,B,,,,,,,,"[""のむ""]",,pdf:pass_n4;pass_n5,verified,0,"[""ko-reviewed"",""manual-curated"",""freq-core"",""pdf-core"",""pdf-matched"",""orthography-duplicate-merged""]",2,4.84,3,,
w_b93e781c9cc5aca8,N5,紙,かみ,かみ,종이,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level;orthography-backfill,verified,0,"[""draft-ko-missing"",""orthography-backfill""]",2,4.82,3,,
w_8ff89e4ad25acab4,N5,ゆっくり,ゆっくり,ゆっくり,천천히,adverb,C,,,,,,,,,,pdf:pass_n5,verified,0,"[""freq-core"",""pdf-core"",""pdf-new""]",2,4.81,3,,
w_50fdd9c19d44f115,N5,電気,でんき,でんき,전기,noun,A,,,,,,,,,,pdf:pass_n5,verified,0,"[""freq-core"",""pdf-core"",""pdf-new""]",2,4.81,3,,
w_bc6fa5bc224dbef9,N5,いくら,いくら,いくら,얼마(값),noun,C,そんな例はいくらもある,그러한 예는 얼마든지 있다,,NAVER 일본어사전 · 민중서림 엣센스 일한사전,,,owner-confirmed-cleared,,,pdf:pass_n4;pass_n5,verified,0,"[""draft-ko-missing"",""freq-core"",""pdf-core"",""pdf-matched""]",2,4.8,3,,
w_be0a4fc6dd818d25,N5,小さい,ちいさい,ちいさい,(크기가) 작다,adjective,B,,,,,,,,"[""ちいさい""]",,pdf:pass_n5,verified,0,"[""freq-core"",""pdf-core"",""pdf-new"",""orthography-duplicate-merged""]",2,4.8,3,,
w_831749e2e88001b5,N5,川,かわ,かわ,강,noun,A,河海は細流を択(えら)ばず。(海はどんな川も拒まない),"바다는 강물을 마다하지 않는다. (서양속담, 용서속담)",,NAVER 일본어사전 · 명언/속담,,,owner-confirmed-cleared,河,,pdf:pass_n5,verified,0,"[""draft-ko-missing"",""freq-core"",""pdf-core"",""pdf-matched""]",2,4.8,3,,
w_4c0800ab464a16af,N5,兄,あに,あに,"오빠, 형",noun,A,,,,,,,,"[""あに""]",,pdf:pass_n5,verified,0,"[""freq-core"",""pdf-core"",""pdf-new"",""orthography-normalized""]",2,4.79,3,,
w_2022b74de4e42770,N5,安い,やすい,やすい,(값이) 싸다,adjective,B,,,,,,,,,,pdf:pass_n4;pass_n5,verified,0,"[""ko-reviewed"",""manual-curated"",""freq-core"",""pdf-core"",""pdf-matched""]",2,4.79,3,,
w_4c739feaedcd1de0,N5,八日,ようか,ようか,"8일, 여드레",noun,A,,,,,,,,"[""ようか""]",,pdf:pass_n5,verified,0,"[""freq-core"",""pdf-core"",""pdf-new"",""orthography-normalized""]",2,4.78,3,,
w_6c3f9917b7508c8c,N5,半分,はんぶん,はんぶん,"반, 절반",adverb,A,,,,,,,,,,pdf:pass_n5,verified,0,"[""freq-core"",""pdf-core"",""pdf-new""]",2,4.78,3,,
w_b644679652955b52,N5,西,にし,にし,서(쪽),noun,A,,,,,,,,,,pdf:pass_n5,verified,0,"[""freq-core"",""pdf-core"",""pdf-new""]",2,4.78,3,,
w_095ed617a1f2ddc6,N5,頂きます,いただきます,いただきます,잘 먹겠습니다.,expression,B,,,,,,,,"[""いただきます""]",,pdf:pass_n5,verified,0,"[""ko-reviewed"",""freq-core"",""pdf-core"",""pdf-matched"",""orthography-normalized""]",2,4.78,3,,
w_efbc61876761c165,N5,東,ひがし,ひがし,동쪽,noun,A,,,,,,,,,,pdf:pass_n5,verified,0,"[""freq-core"",""pdf-core"",""pdf-new""]",2,4.77,3,,
w_35b6d26ef3b6e9a4,N5,沢山,たくさん,たくさん,많이,adverb,A,,,,,,,,"[""たくさん""]",,pdf:pass_n5,verified,0,"[""freq-core"",""pdf-core"",""pdf-new"",""orthography-normalized""]",2,4.77,4,,
w_df6f8bed5b534092,N5,にだい,にだい,にだい,두 대(자전거),noun,C,,,,,,,,,,pdf:pass_n5,verified,0,"[""freq-core"",""pdf-core"",""pdf-new""]",2,4.76,4,,
w_29fb9b445ee25371,N5,古い,ふるい,ふるい,"오래되다, 낡다",adjective,B,,,,,,,,,,pdf:pass_n4;pass_n5,verified,0,"[""ko-reviewed"",""manual-curated"",""freq-core"",""pdf-core"",""pdf-matched""]",2,4.76,4,,
w_d05df9f6622b759b,N5,家庭,かてい,かてい,"가정, 집안",noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level;orthography-backfill,verified,0,"[""draft-ko-missing"",""orthography-backfill"",""meaning-disambiguated""]",2,4.76,4,,
w_7612d2a4581e044d,N5,後ろ,うしろ,うしろ,뒤,noun,B,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level;orthography-backfill,verified,0,"[""draft-ko-missing"",""orthography-backfill""]",2,4.76,4,,
w_da1aa3397e73de5f,N5,ラジオ,ラジオ,ラジオ,라디오,noun,D,,,,,,,,,,pdf:pass_n5,verified,0,"[""freq-core"",""pdf-core"",""pdf-new""]",2,4.75,4,,
w_52d5a7bf6c061302,N5,呼ぶ,よぶ,よぶ,부르다,verb,B,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""ko-reviewed"",""manual-curated"",""freq-core"",""pdf-supplement""]",2,4.73,4,,
w_8d966401d98ece25,N5,美味しい,おいしい,おいしい,맛있다,adjective,B,,,,,,,,"[""おいしい""]",,pdf:pass_n5,verified,0,"[""freq-core"",""pdf-core"",""pdf-new"",""orthography-normalized""]",2,4.73,4,,
w_e93be767be58449e,N5,シャツ,シャツ,シャツ,셔츠,noun,D,シャツを直に着る,셔츠를 맨살에 그대로 입다,,NAVER 일본어사전 · 민중서림 엣센스 일한사전,,,owner-confirmed-cleared,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""backfill-replacement"",""assistant-ko-reviewed"",""pdf-supplement""]",2,4.72,4,,
w_f86289ed7ace7a3c,N5,午後,ごご,ごご,오후,noun,A,午後1時15分です。,오후 한 시 십오 분이에요. (기본표현>시각),,NAVER 일본어사전 · 글로벌회화,,,owner-confirmed-cleared,,,pdf:pass_n5,verified,0,"[""draft-ko-missing"",""freq-core"",""pdf-core"",""pdf-matched""]",2,4.72,4,,
w_17e14c49e7823e6f,N5,兄弟,きょうだい,きょうだい,형제,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level;orthography-backfill,verified,0,"[""draft-ko-missing"",""orthography-backfill""]",2,4.71,4,,
w_0e66d1e196b285b8,N5,魚,さかな,さかな,"생선, 물고기",noun,A,魚の肉をむしって食べる; 魚の身をこそげ取って食べる,생선 살을 발라 먹다,,NAVER 일본어사전 · 민중서림 엣센스 한일사전,,,owner-confirmed-cleared,,,pdf:pass_n4;pass_n5,verified,0,"[""draft-ko-missing"",""freq-core"",""pdf-core"",""pdf-matched""]",2,4.71,4,,
w_d4ac44f271250862,N5,授業,じゅぎょう,じゅぎょう,수업,noun,A,教室での授業をオンライン授業で代替する,교실 수업을 온라인 수업으로 대체하다,,NAVER 일본어사전 · 민중서림 엣센스 일한사전,,,owner-confirmed-cleared,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""backfill-replacement"",""assistant-ko-reviewed"",""pdf-supplement""]",2,4.7,4,,
w_6331df76a706ca58,N5,便利,べんり,べんり,편리함,adjective,A,,,,,,,,"[""べんり""]",,pdf:pass_n5,verified,0,"[""freq-core"",""pdf-core"",""pdf-new"",""orthography-normalized""]",2,4.69,4,,
w_c650245fe94b2d55,N5,お風呂,おふろ,おふろ,목욕,noun,B,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level;orthography-backfill,verified,0,"[""draft-ko-missing"",""orthography-backfill""]",2,4.68,4,,
w_d8dcbb01e7e6526f,N5,どう致しまして,どういたしまして,どういたしまして,천만에요,interjection,B,,,,,,,,"[""どういたしまして""]",,pdf:pass_n5,verified,0,"[""freq-core"",""pdf-core"",""pdf-new"",""orthography-normalized""]",2,4.68,4,,
w_a9ecc3b353d6e247,N5,居る,いる,いる,있다,verb,B,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level;orthography-backfill,verified,0,"[""draft-ko-missing"",""orthography-backfill""]",2,4.68,4,,
w_683ae504f2109d6a,N5,自動車,じどうしゃ,じどうしゃ,자동차,noun,A,自動車を道に乗捨てる,타고 간 자동차를 길에 버려두다.,,NAVER 일본어사전 · 민중서림 엣센스 일한사전,,,owner-confirmed-cleared,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""backfill-replacement"",""assistant-ko-reviewed"",""pdf-supplement""]",2,4.68,4,,
w_a1a38e164f0a3264,N5,八十円,はちじゅうえん,はちじゅうえん,80엔,counter,A,,,,,,,,"[""はちじゅうえん""]",,pdf:pass_n5,verified,0,"[""freq-core"",""pdf-core"",""pdf-new"",""orthography-normalized""]",2,4.67,4,,
w_6181db3864e0eda8,N5,書く,かく,かく,"쓰다, 적다",verb,B,手紙を書く暇もない.,편지(를) 쓸 사이도 없다,,NAVER 일본어사전 · 민중서림 엣센스 한일사전,,,owner-confirmed-cleared,,,pdf:pass_n5,verified,0,"[""draft-ko-missing"",""freq-core"",""pdf-core"",""pdf-matched""]",2,4.67,4,,
w_76f2a5f23785b571,N5,窓,まど,まど,창문,noun,A,,,,,,,,"[""まど""]",,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""ko-reviewed"",""manual-curated"",""freq-core"",""pdf-supplement"",""orthography-duplicate-merged""]",2,4.67,4,,
w_7212d4da7801577e,N5,六日,むいか,むいか,6일,noun,A,,,,,,,,,,pdf:pass_n5,verified,0,"[""freq-core"",""pdf-core"",""pdf-new""]",2,4.65,4,,
w_de95050774bb705b,N5,映画館,えいがかん,えいがかん,영화관,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level;orthography-backfill,verified,0,"[""draft-ko-missing"",""orthography-backfill""]",2,4.65,4,,
w_9f4bac962871acc8,N5,おじさん,おじさん,おじさん,"아저씨, 삼촌",noun,C,,,,,,,,,,pdf:pass_n5,verified,0,"[""freq-core"",""pdf-core"",""pdf-new""]",2,4.64,4,,
w_5c2a9218aaab8bf9,N5,七時,しちじ,しちじ,7시,noun,A,,,,,,,,,,pdf:pass_n5,verified,0,"[""freq-core"",""pdf-core"",""pdf-new""]",2,4.64,4,,
w_ea9b590f3063286f,N5,寝る,ねる,ねる,자다,verb,B,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""ko-reviewed"",""manual-curated"",""freq-core"",""pdf-supplement""]",2,4.64,4,,
w_181a27625f8934fa,N5,靴,くつ,くつ,신발,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level;orthography-backfill,verified,0,"[""draft-ko-missing"",""orthography-backfill""]",2,4.64,4,,
w_ea6f68c218e562a7,N5,お腹,おなか,おなか,배,noun,B,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level;orthography-backfill,verified,0,"[""draft-ko-missing"",""orthography-backfill""]",2,4.62,4,,
w_99b6b975daf6a3ba,N5,パーティー,パーティー,パーティー,파티,noun,D,,,,,,,,,,pdf:pass_n5,verified,0,"[""freq-core"",""pdf-core"",""pdf-new""]",2,4.62,4,,
w_58075cd1141bf75e,N5,角,かど,かど,모퉁이,adjective,A,,,,,,,,"[""かど""]",,pdf:pass_n5,verified,0,"[""freq-core"",""pdf-core"",""pdf-new"",""orthography-normalized""]",2,4.62,4,,
w_1f3b58708b016b7f,N5,そば,そば,そば,"옆, 곁",noun,C,,,,,,,,,,pdf:pass_n5,verified,0,"[""ko-reviewed"",""freq-core"",""pdf-core"",""pdf-matched""]",2,4.61,4,,
w_e3d3cc0b38f77224,N5,二キロ,にキロ,にキロ,2킬로미터,counter,A,,,,,,,,"[""にキロ""]",,pdf:pass_n5,verified,0,"[""freq-core"",""pdf-core"",""pdf-new"",""orthography-normalized""]",2,4.6,4,,
