id,level,surface,reading_kana,meaning_ko,review_decision,review_surface,review_reading_kana,review_meaning_ko,merge_winner_id,review_reason,review_status,attention,surface_class,jmdict_exact_kind,flags,same_jmdict_entry_ids,same_reading_meaning_ids,prior_audit_decision,source,example_jp
w_f3c36a6b1c35c8d8,N3,代える,かえる,"교환하다, 교환, 대체하다",meaning-update,代える,かえる,"다른 것으로 대신하다, 대용하다",,換える·替える와 구분,manually-adjudicated,high,kanji-hiragana,kanji-form,same-jmdict-entry-duplicate;same-reading-meaning-duplicate,w_a1af5d3d26a5e7b2;w_bb59d051bed3ec91,w_a1af5d3d26a5e7b2,,kaggle:robinpourtaud/jlpt-words-by-level,姉とセーターを代える
w_a1af5d3d26a5e7b2,N3,換える,かえる,"교환하다, 교환, 대체하다",meaning-update,換える,かえる,"동등한 것으로 교환하다, 환전하다",,代える·替える와 구분,manually-adjudicated,high,kanji-hiragana,kanji-form,same-jmdict-entry-duplicate;same-reading-meaning-duplicate,w_bb59d051bed3ec91;w_f3c36a6b1c35c8d8,w_f3c36a6b1c35c8d8,,kaggle:robinpourtaud/jlpt-words-by-level,車を買換える
w_bb59d051bed3ec91,N3,替える,かえる,"바꾸다,교환하다",meaning-update,替える,かえる,"새것으로 바꾸다, 교체하다",,代える·換える와 구분,manually-adjudicated,high,kanji-hiragana,kanji-form,same-jmdict-entry-duplicate,w_a1af5d3d26a5e7b2;w_f3c36a6b1c35c8d8,,,pdf:mkt_n3;pass_n3,物を金に替える
w_554c0ea216ecc414,N3,影,かげ,"그늘, 그림자",meaning-update,影,かげ,"그림자, 비친 형상",,陰과 구분,manually-adjudicated,medium,kanji,kanji-form,same-reading-meaning-duplicate,,w_51b95d78d41ec7ac,,kaggle:robinpourtaud/jlpt-words-by-level,悲しみの影が消えない.
w_51b95d78d41ec7ac,N3,陰,かげ,"그늘, 그림자",meaning-update,陰,かげ,"그늘, 보이지 않는 이면",,影와 구분,manually-adjudicated,medium,kanji,kanji-form,same-reading-meaning-duplicate,,w_554c0ea216ecc414,,kaggle:robinpourtaud/jlpt-words-by-level,Ｈ校に１４年ぶりの歓喜をもたらしたラスト・プレーをこなしたのは，陰の主役だった
w_e1e5d18b1acfa419,N3,堅い,かたい,"단단하다, 딱딱하다",meaning-update,堅い,かたい,견고하다; 확실하고 믿을 만하다,,硬い·固い와 구분,manually-adjudicated,high,kanji-hiragana,kanji-form,same-jmdict-entry-duplicate;same-reading-meaning-duplicate,w_08fb3f57661da121;w_7400af29ea55cfe6,w_08fb3f57661da121,,kaggle:robinpourtaud/jlpt-words-by-level,敵の防御は堅い.
w_08fb3f57661da121,N3,硬い,かたい,"단단하다, 딱딱하다",meaning-update,硬い,かたい,물질이 딱딱하다; 표정이 굳다,,固い·堅い와 구분,manually-adjudicated,high,kanji-hiragana,kanji-form,same-jmdict-entry-duplicate;same-reading-meaning-duplicate,w_7400af29ea55cfe6;w_e1e5d18b1acfa419,w_e1e5d18b1acfa419,,kaggle:robinpourtaud/jlpt-words-by-level,鉄のように硬い.
w_b9dfaa030a7cffff,N3,仮定,かてい,가정,meaning-update,仮定,かてい,"가정, 전제",,家庭과 한국어 동음어 구분,manually-adjudicated,medium,kanji,kanji-form,same-reading-meaning-duplicate,,w_d05df9f6622b759b,,pdf:mkt_n3,"まだ仮定の段階だから,はっきりしない."
w_3e244d7a11df3ed3,N3,器械,きかい,"기계, 기구",meaning-update,器械,きかい,특정 기능을 하는 기구·장치,,機械와 구분,manually-adjudicated,high,kanji,kanji-form,same-jmdict-entry-duplicate,w_a392e3edd73c3036,,,kaggle:robinpourtaud/jlpt-words-by-level,器械をばらして修理する.
w_a392e3edd73c3036,N3,機械,きかい,기계,meaning-update,機械,きかい,"기계, 동력 장치",,器械와 구분,manually-adjudicated,high,kanji,kanji-form,same-jmdict-entry-duplicate,w_3e244d7a11df3ed3,,,pdf:mkt_n3,新しい機械を扱えない
w_70ecb3468f47ed85,N3,交代,こうたい,교대,meaning-update,交代,こうたい,차례나 역할을 교대함,,交替와 구분,manually-adjudicated,high,kanji,kanji-form,same-jmdict-entry-duplicate,w_afe9492907d6e9b6,,,pdf:mkt_n3,2時間ごとに交代して張り番をする.
w_afe9492907d6e9b6,N3,交替,こうたい,교체,meaning-update,交替,こうたい,사람·물건이 번갈아 교체됨,,交代와 구분,manually-adjudicated,high,kanji,kanji-form,same-jmdict-entry-duplicate,w_70ecb3468f47ed85,,,pdf:mkt_n3,人を交替する.
w_8d1a9456355ab2d7,N3,成長,せいちょう,성장,meaning-update,成長,せいちょう,"성장, 사람·조직이 자람",,生長과 구분,manually-adjudicated,medium,kanji,kanji-form,same-reading-meaning-duplicate,,w_654de4aa5b8a5a22,,kaggle:robinpourtaud/jlpt-words-by-level,子の成長に望みを掛ける
w_654de4aa5b8a5a22,N3,生長,せいちょう,성장,meaning-update,生長,せいちょう,"생장, 식물·생물이 자람",,成長과 구분,manually-adjudicated,medium,kanji,kanji-form,same-reading-meaning-duplicate,,w_8d1a9456355ab2d7,,kaggle:robinpourtaud/jlpt-words-by-level,成長[生長]をうながす
w_f071d7224bb06a7d,N3,特徴,とくちょう,특징,meaning-update,特徴,とくちょう,"특징, 특색",,特長와 구분,manually-adjudicated,medium,kanji,kanji-form,same-reading-meaning-duplicate,,w_c0fa2c9662d17f0b,,pdf:mkt_n2;mkt_n3,…の特徴を示している
w_c0fa2c9662d17f0b,N3,特長,とくちょう,특징,meaning-update,特長,とくちょう,특히 뛰어난 장점,,特徴와 구분,manually-adjudicated,medium,kanji,kanji-form,same-reading-meaning-duplicate,,w_f071d7224bb06a7d,,pdf:pass_n3,等速のラリーは、ラリーが続きやすいという特長がある。
w_06e7e51d003ac3e4,N3,街,まち,"거리, 번화가",meaning-update,街,まち,"번화가, 거리",,町와 구분,manually-adjudicated,high,kanji,kanji-form,same-jmdict-entry-duplicate,w_9f1844144a87d5f8,,,kaggle:robinpourtaud/jlpt-words-by-level,下町のとある店に立ち寄る
w_7400af29ea55cfe6,N4,固い,かたい,딱딱하다,meaning-update,固い,かたい,굳고 단단하다; 완고하다,,硬い·堅い와 구분,manually-adjudicated,high,kanji-hiragana,kanji-form,same-jmdict-entry-duplicate,w_08fb3f57661da121;w_e1e5d18b1acfa419,,,pdf:pass_n3;pass_n4,固いとかまずいとか不平を並べ立てる.
w_9f1844144a87d5f8,N4,町,まち,"도회, 거리, 번화가",meaning-update,町,まち,"마을, 동네, 도시",,街와 구분,manually-adjudicated,high,kanji,kanji-form,same-jmdict-entry-duplicate,w_06e7e51d003ac3e4,,,pdf:pass_n4,町を一巡りする.
w_69c992c9db76a823,N5,叔父さん,おじさん,"삼촌, 아저씨",meaning-update,叔父さん,おじさん,부모보다 나이가 어린 삼촌; 아저씨,,伯父さん과 구분,manually-adjudicated,high,kanji-hiragana,kanji-form,same-jmdict-entry-duplicate;same-reading-meaning-duplicate,w_01f119facf6e9d97;w_a430acefffcd0bfe,w_01f119facf6e9d97,,kaggle:robinpourtaud/jlpt-words-by-level,イ：ジス、今日は伯父さんの家に挨拶に行ったから、明日は叔父さんの家に行こう。
w_d05df9f6622b759b,N5,家庭,かてい,가정,meaning-update,家庭,かてい,"가정, 집안",,仮定과 한국어 동음어 구분,manually-adjudicated,medium,kanji,kanji-form,same-reading-meaning-duplicate,,w_b9dfaa030a7cffff,,kaggle:robinpourtaud/jlpt-words-by-level;orthography-backfill,家庭を顧みる暇がない.
w_c01a526fc3007471,N1,愛想,あいそう,"붙임성, 애교",keep,愛想,あいそう,"붙임성, 애교",,표면형과 읽기가 JMdict 표제어에 정확히 일치,dictionary-verified,none,kanji,kanji-form,,,,,kaggle:robinpourtaud/jlpt-words-by-level,あの愛想の良さが曲者だ
w_8f8c00e7497568ce,N1,間柄,あいだがら,"사이, 관계",keep,間柄,あいだがら,"사이, 관계",,표면형과 읽기가 JMdict 표제어에 정확히 일치,dictionary-verified,none,kanji,kanji-form,,,,,pdf:pass_n1,ジスと僕は、既に性関係を結んでいる間柄だった。
w_02556a9f75b82a91,N1,愛着,あいちゃく,애착,keep,愛着,あいちゃく,애착,,표면형과 읽기가 JMdict 표제어에 정확히 일치,dictionary-verified,none,kanji,kanji-form,,,,,pdf:pass_n1,サックスもクラリネットも吹くが，「静かで心にしみる独特の音色」を持つバスーンへの愛着は格別だ
w_9a33906589fa3218,N1,合間,あいま,간격,keep,合間,あいま,간격,,표면형과 읽기가 JMdict 표제어에 정확히 일치,dictionary-verified,none,kanji,kanji-form,,,,,kaggle:robinpourtaud/jlpt-words-by-level,仕事の合間に一服する
w_fb689f67f99328fc,N1,曖昧に,あいまいに,애매하게,keep,曖昧に,あいまいに,애매하게,,PDF의 활용형·결합 표현을 구성 요소와 읽기까지 수동 확인하여 유지,manually-adjudicated,high,kanji-hiragana,none,non-jmdict-surface,,,manual-context,pdf:pass_n1,事実を曖昧に暈して言う
w_d41664435f062602,N1,敢えて,あえて,"감히, 굳이",keep,敢えて,あえて,"감히, 굳이",,표면형과 읽기가 JMdict 표제어에 정확히 일치,dictionary-verified,none,kanji-hiragana,kanji-form,,,,,kaggle:robinpourtaud/jlpt-words-by-level,敢えて昔のことをほじくり返したくない
w_f9e4e26cd67e15c8,N1,垢,あか,"때, 오물",keep,垢,あか,"때, 오물",,표면형과 읽기가 JMdict 표제어에 정확히 일치,dictionary-verified,none,kanji,kanji-form,,,,,kaggle:robinpourtaud/jlpt-words-by-level,垢スリをやりすぎると肌が赤くなる。
w_2613a4f5a1563cf1,N1,赤字,あかじ,적자,keep,赤字,あかじ,적자,,표면형과 읽기가 JMdict 표제어에 정확히 일치,dictionary-verified,none,kanji,kanji-form,,,,,kaggle:robinpourtaud/jlpt-words-by-level,赤字の埋め合わせが容易でない.
w_0f4547ab8f088f70,N1,明かす,あかす,"밝히다,털어놓다",keep,明かす,あかす,"밝히다,털어놓다",,표면형과 읽기가 JMdict 표제어에 정확히 일치,dictionary-verified,none,kanji-hiragana,kanji-form,,,,,pdf:mkt_n1,彼の意中を明かす.
w_711996ffe2141f86,N1,赤らむ,あからむ,"붉어지다, 얼굴이 붉어지다",keep,赤らむ,あからむ,"붉어지다, 얼굴이 붉어지다",,표면형과 읽기가 JMdict 표제어에 정확히 일치,dictionary-verified,none,kanji-hiragana,kanji-form,,,,,kaggle:robinpourtaud/jlpt-words-by-level,顔が赤らむようだ.
w_9a98765d44faa652,N1,上がり,あがり,오름; 수입; 마무리,keep,上がり,あがり,오름; 수입; 마무리,,표면형과 읽기가 JMdict 표제어에 정확히 일치,dictionary-verified,none,kanji-hiragana,kanji-form,,,,,kaggle:robinpourtaud/jlpt-words-by-level,家作の上がりで暮らす.
w_8fa803c957f558d8,N1,商う,あきなう,장사하다,keep,商う,あきなう,장사하다,,표면형과 읽기가 JMdict 표제어에 정확히 일치,dictionary-verified,none,kanji-hiragana,kanji-form,,,,,pdf:mkt_n1,古物を商う.
w_70b4e5c2f2319ca3,N1,諦めずに,あきらめずに,포기하지 않고,keep,諦めずに,あきらめずに,포기하지 않고,,PDF의 활용형·결합 표현을 구성 요소와 읽기까지 수동 확인하여 유지,manually-adjudicated,high,kanji-hiragana,none,non-jmdict-surface;polite-or-phrase-form,,,manual-context,pdf:pass_n1,やせた土地だったが、人々はあきらめずに開墾した。
w_f8828c1e725c917d,N1,諦める,あきらめる,포기하다,keep,諦める,あきらめる,포기하다,,표면형과 읽기가 JMdict 표제어에 정확히 일치,dictionary-verified,none,kanji-hiragana,kanji-form,,,,,pdf:pass_n1,宿命と思って諦める.
w_72437cd0f7cb9aa0,N1,あくどい,あくどい,"지나치다, 악랄하다",keep,あくどい,あくどい,"지나치다, 악랄하다",,이전 가나 표기 전수 검수 유지: ambiguous or no common kanji form,manually-adjudicated,medium,hiragana,reading-form,kana-has-kanji-variant,,,needs-review,kaggle:robinpourtaud/jlpt-words-by-level,狡猾であくどい。
w_c25812db9c4f5109,N1,憧れ,あこがれ,"동경, 그리움",keep,憧れ,あこがれ,"동경, 그리움",,표면형과 읽기가 JMdict 표제어에 정확히 일치,dictionary-verified,none,kanji-hiragana,kanji-form,,,,,kaggle:robinpourtaud/jlpt-words-by-level,憧れの作家のサイン会に行ってきた
w_88b3a30600dd8600,N1,顎,あご,턱,keep,顎,あご,턱,,표면형과 읽기가 JMdict 표제어에 정확히 일치,dictionary-verified,none,kanji,kanji-form,,,,,kaggle:robinpourtaud/jlpt-words-by-level,久しぶりに喜劇を見て、顎が外れるほど笑った
w_8ca9f1dd07be21d5,N1,麻,あさ,"삼, 마",keep,麻,あさ,"삼, 마",,표면형과 읽기가 JMdict 표제어에 정확히 일치,dictionary-verified,none,kanji,kanji-form,,,,,kaggle:robinpourtaud/jlpt-words-by-level,麻レーヨンやコットン・ジャージなど柔らかい材質のジャケットに，スカーフのようなネクタイを組み合わせた
w_5046fc7a902c0eeb,N1,浅ましい,あさましい,"비열하다, 한심하다",keep,浅ましい,あさましい,"비열하다, 한심하다",,더 많은 한자를 쓰는 이형보다 현재 표기가 현대 일반 표기라 유지,manually-adjudicated,medium,kanji-hiragana,kanji-form,mixed-has-more-kanji-variant,,,,kaggle:robinpourtaud/jlpt-words-by-level,がつがつ食いたがって浅ましい
w_752993adedae8597,N1,鮮やか,あざやか,"선명함, 산뜻함",keep,鮮やか,あざやか,"선명함, 산뜻함",,표면형과 읽기가 JMdict 표제어에 정확히 일치,dictionary-verified,none,kanji-hiragana,kanji-form,,,,,kaggle:robinpourtaud/jlpt-words-by-level,エンターテイナーという言葉は「接待する人」でもあり，Ｍさんは鮮やかに観客を接待してくれる
w_a4e53d86fe0aeca1,N1,足止め,あしどめ,발이 묶임,keep,足止め,あしどめ,발이 묶임,,표면형과 읽기가 JMdict 표제어에 정확히 일치,dictionary-verified,none,kanji-hiragana,kanji-form,,,,,pdf:pass_n1,彼ら一行はあらしのために足止めを食った.
w_52916915b464d6ee,N1,味わい,あじわい,"맛, 정취",keep,味わい,あじわい,"맛, 정취",,표면형과 읽기가 JMdict 표제어에 정확히 일치,dictionary-verified,none,kanji-hiragana,kanji-form,,,,,kaggle:robinpourtaud/jlpt-words-by-level,オペラとオペラ・ハウスは一体のもので，その劇場で見てこそ，本物の味わいがある
w_7dc1e9ade66da625,N1,値,あたい,"값, 가치",keep,値,あたい,"값, 가치",,표면형과 읽기가 JMdict 표제어에 정확히 일치,dictionary-verified,none,kanji,kanji-form,,,,,kaggle:robinpourtaud/jlpt-words-by-level,一読に値する
w_5784bedb7c9d4f1e,N1,値する,あたいする,가치가있다,keep,値する,あたいする,가치가있다,,표면형과 읽기가 JMdict 표제어에 정확히 일치,dictionary-verified,none,kanji-hiragana,kanji-form,,,,,pdf:mkt_n1;pass_n1,特筆に値する.
w_6fe6d166c741b97d,N1,悪化,あっか,악화,keep,悪化,あっか,악화,,표면형과 읽기가 JMdict 표제어에 정확히 일치,dictionary-verified,none,kanji,kanji-form,,,,,kaggle:robinpourtaud/jlpt-words-by-level,会社の業態は悪化している
w_44435dfc11169488,N1,あっけない,あっけない,어이없다,keep,あっけない,あっけない,어이없다,,이전 가나 표기 전수 검수 유지: ambiguous or no common kanji form,manually-adjudicated,medium,hiragana,reading-form,kana-has-kanji-variant,,,needs-review,pdf:pass_n1,イ：討論しようとする人々が悪口と誹謗をするなんて、ちょっとあっけない。
w_5576d68632312993,N1,あっさり,あっさり,"산뜻하게, 깔끔하게; 시원스럽게",keep,あっさり,あっさり,"산뜻하게, 깔끔하게; 시원스럽게",,이전 가나 표기 전수 검수 유지: ambiguous or no common kanji form,dictionary-verified,none,hiragana,reading-form,,,,keep-kana,kaggle:robinpourtaud/jlpt-words-by-level,この料理はあっさりした味がある.
w_93051941f1c8bcd3,N1,斡旋,あっせん,"알선, 주선",keep,斡旋,あっせん,"알선, 주선",,표면형과 읽기가 JMdict 표제어에 정확히 일치,dictionary-verified,none,kanji,kanji-form,,,,,kaggle:robinpourtaud/jlpt-words-by-level,"就職を世話[斡旋, 周旋]する"
w_df0753efb5060079,N1,圧倒,あっとう,압도,keep,圧倒,あっとう,압도,,표면형과 읽기가 JMdict 표제어에 정확히 일치,dictionary-verified,none,kanji,kanji-form,,,,,kaggle:robinpourtaud/jlpt-words-by-level,クルーズ客船の大きさに圧倒される
w_1eba9fecf5c12682,N1,圧迫,あっぱく,압박,keep,圧迫,あっぱく,압박,,표면형과 읽기가 JMdict 표제어에 정확히 일치,dictionary-verified,none,kanji,kanji-form,,,,,pdf:mkt_n1,大国が小国を圧迫する.
w_f80e855b8a532dd6,N1,扱い,あつかい,"취급, 다룸",keep,扱い,あつかい,"취급, 다룸",,표면형과 읽기가 JMdict 표제어에 정확히 일치,dictionary-verified,none,kanji-hiragana,kanji-form,,,,,kaggle:robinpourtaud/jlpt-words-by-level,不当な扱いを忍受する
w_52a2e8992f64e713,N1,誂える,あつらえる,"주문하다, 맞추다",keep,誂える,あつらえる,"주문하다, 맞추다",,이전 가나 표기 전수 검수 유지: unique JMdict form occurs in curated example,dictionary-verified,none,kanji-hiragana,kanji-form,,,,example-exact,kaggle:robinpourtaud/jlpt-words-by-level,個々人のライフスタイルに合わせた家具やインテリア空間を誂える
w_68620c73476e35d5,N1,圧力,あつりょく,압력,keep,圧力,あつりょく,압력,,표면형과 읽기가 JMdict 표제어에 정확히 일치,dictionary-verified,none,kanji,kanji-form,,,,,kaggle:robinpourtaud/jlpt-words-by-level,軍部は世論の圧力に屈した.
