id,level,surface,reading_kana,furigana,meaning_en,meaning_ko,part_of_speech,card_type,example_jp,example_ko,example_jp_id,example_jp_author,example_ko_id,example_ko_author,example_license,alt_forms,disambig,source,qa_status,deprecated,tags,data_version,qa_note
w_4240dd849d6317ba,N5,お父さん,おとうさん,おとうさん,father (formal),아버지,noun,B,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required
w_c1704a9998ae7783,N5,弟,おとうと,おとうと,younger brother,남동생,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required
w_8cf5b23c8239dd60,N5,男,おとこ,おとこ,"man, male",남자,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required
w_e00ba9d4a48f9387,N5,男の子,おとこのこ,おとこのこ,boy,남자아이,noun,B,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required
w_08414fa5796dc2f4,N5,一昨日,おととい,おととい,the day before yesterday,그저께,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required
w_7c2fb518a9047447,N5,おととし,おととし,おととし,year before last,재작년,noun,C,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required
w_c6367cbd942068f4,N5,大人,おとな,おとな,adult,어른,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required
w_ea6f68c218e562a7,N5,お腹,おなか,おなか,stomach,배,noun,B,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required
w_fc1b38b22097ee9b,N5,同じ,おなじ,おなじ,"same, identical","같음, 같은",adjective,B,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required
w_5b637076c1aa0e76,N5,お兄さん,おにいさん,おにいさん,(someone else's) older brother (formal),형/오빠,noun,B,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required
w_11a2c660fd649dc1,N5,お姉さん,おねえさん,おねえさん,older sister (formal),누나/언니,noun,B,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required
w_2130a9162a1ba310,N5,叔母さん,おばさん,おばさん,aunt,"이모/고모/숙모, 아주머니",noun,B,,,,,,,,伯母さん,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required
w_c6124d2bf6828b06,N5,おばあさん,おばあさん,おばあさん,"grandmother, female senior-citizen",할머니,noun,C,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required
w_c650245fe94b2d55,N5,お風呂,おふろ,おふろ,a bath,목욕,noun,B,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required
w_f8664ab5d676e9fa,N5,お弁当,おべんとう,おべんとう,a boxed lunch,도시락,noun,B,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required
w_c19e856353cf049c,N5,覚える,おぼえる,おぼえる,"to learn, to commit to memory, to remember, to memorize","외우다, 기억하다",verb,B,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required
w_05f6b5eba876e32a,N5,おまわりさん,おまわりさん,おまわりさん,policeman (friendly term),"경찰관, 순경",noun,C,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,1,"[""ko-reviewed"", ""curation-removed""]",1,Korean meaning reviewed/corrected | 동의어 겹침: 警官 유지
w_6544e85ecab8bd79,N5,重い,おもい,おもい,heavy; serious,무겁다,adjective,B,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required
w_08908a001d06c5eb,N5,面白い,おもしろい,おもしろい,"interesting, amusing",재미있다,adjective,B,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required
w_419fa04ca274915d,N5,泳ぐ,およぐ,およぐ,to swim,헤엄치다,verb,B,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required
w_631cf27db2365483,N5,降りる,おりる,おりる,to get off,내리다,verb,B,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required
w_2fbaf1b1b03a234c,N5,終る,おわる,おわる,"to finish, to close",끝나다,verb,B,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required
w_f32855470372dcd0,N5,音楽,おんがく,おんがく,Music,음악,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required
w_e25b1709597d83d2,N5,女,おんな,おんな,"woman, female",여자,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required
w_5c9c502d15788681,N5,女の子,おんなのこ,おんなのこ,girl,여자아이,noun,B,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required
w_8da03219de2ff110,N5,～回,～かい,～かい,counter for occurrences (~ times),"횟수를 세는 말(~ 시간, 때)",noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,1,"[""draft-ko-missing"",""non-vocabulary""]",1,Korean meaning draft required; 단어형 항목 아님: 표면형/읽기에 ～ 또는 〜 자리표시자가 있어 문법·접사 패턴으로 분류
w_9374c5d4d2edf67a,N5,～階,～かい,～かい,counter for stories (floors) of a building,~층,verb,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,1,"[""ko-reviewed"",""non-vocabulary""]",1,Korean meaning reviewed/corrected; 단어형 항목 아님: 표면형/읽기에 ～ 또는 〜 자리표시자가 있어 문법·접사 패턴으로 분류
w_30e056cdd59a9a19,N5,外国,がいこく,がいこく,foreign country; abroad,외국,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required
w_ac30e81acb1f9794,N5,外国人,がいこくじん,がいこくじん,foreigner,외국인,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required
w_e4c1f652ab3bcc9c,N5,会社,かいしゃ,かいしゃ,"company, corporation",회사,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required
w_629f8d7567d61ed2,N5,階段,かいだん,かいだん,stairs,계단,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required
w_a4f86ff3aa7df0b8,N5,買い物,かいもの,かいもの,shopping,"쇼핑, 장보기",noun,B,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required
w_7b4426d6f2756a8c,N5,買う,かう,かう,to buy,사다,verb,B,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required
w_113c116f7b2b3d71,N5,返す,かえす,かえす,to return something,"돌려주다, 갚다",verb,B,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required
w_120144f6fe5e6500,N5,帰る,かえる,かえる,"to go back, to go home, to return","돌아가다, 돌아오다",verb,B,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required
w_8c1152413e522bfd,N5,顔,かお,かお,face (body part),얼굴,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required
w_3c9e0c4d130ffe55,N5,かかる,かかる,かかる,"it takes (amount of time, money) (v.i.)","걸리다, 들다",verb,C,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""ko-reviewed""]",1,Korean meaning reviewed/corrected
w_a882bc49caa49a27,N5,鍵,かぎ,かぎ,a lock; a key,열쇠,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required
w_6181db3864e0eda8,N5,書く,かく,かく,to write,쓰다,verb,B,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required
w_c43679841bf56e89,N5,学生,がくせい,がくせい,student,학생,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required
w_f522b7cf49da00f7,N5,～か月,～かげつ,～かげつ,(number of) months,"개월(수, 숫자 의)",noun,B,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,1,"[""draft-ko-missing"",""non-vocabulary""]",1,Korean meaning draft required; 단어형 항목 아님: 표면형/읽기에 ～ 또는 〜 자리표시자가 있어 문법·접사 패턴으로 분류
w_d0f63ab114989710,N5,掛ける,かける,かける,"to put on (e.g., glasses); to hang (e.g., on a wall)","걸다, 쓰다, 착용하다",verb,B,,,,,,,,かける,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""ko-reviewed""]",1,Korean meaning reviewed/corrected
w_44191f7e02bdbca4,N5,かける,かける,かける,"to dial/call (e.g., phone); to sit down","걸다, 쓰다",verb,C,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,1,"[""draft-ko-missing"", ""curation-removed""]",1,"Korean meaning draft required | 중복 표기 통합: 掛ける(n5-0158) 유지, かな→alt"
w_d317994d8c83fe94,N5,傘,かさ,かさ,"umbrella, parasol",우산,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required
w_86fe8e891a4c6756,N5,貸す,かす,かす,to lend,빌려주다,verb,B,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required
w_fbe07544be5be2f0,N5,風,かぜ,かぜ,"wind, breeze",바람,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required
w_ce73020e8b95f1e3,N5,風邪,かぜ,かぜ,"cold, flu",감기,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required
w_37ce577d9573c9b7,N5,方,かた,かた,-- honorific form for 人 (ひと) --; way of doing,"분, 방향, 방법",noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required
w_67a0aa7719932f47,N5,家族,かぞく,かぞく,"family, members of a family",가족,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required
w_0edc5f4d78d15ddd,N5,片仮名,かたかな,かたかな,katakana,가타카나,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required
w_5d77e93a4e0168c4,N5,～月,～がつ,～がつ,month of year,~월,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,1,"[""ko-reviewed"",""non-vocabulary""]",1,Korean meaning reviewed/corrected; 단어형 항목 아님: 표면형/읽기에 ～ 또는 〜 자리표시자가 있어 문법·접사 패턴으로 분류
w_9d121ba8f42b39e0,N5,学校,がっこう,がっこう,a school,학교,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required
w_f4580c5e0b48b27f,N5,カップ,カップ,カップ,cup,컵,noun,D,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required
w_d05df9f6622b759b,N5,家庭,かてい,かてい,home; family,가정,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required
w_b1ebb8860e5354d2,N5,角,かど,かど,"corner (e.g., desk, pavement)","모퉁이, 각",noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required
w_995e51189081f755,N5,かばん,かばん,かばん,"bag, basket","가방, 바구니",noun,C,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required
w_d66b673684779f0c,N5,花瓶,かびん,かびん,(flower) vase,꽃병,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required
w_912a89defaf6cfee,N5,かぶる,かぶる,かぶる,"to wear, to put on (e.g., a hat on the head)","쓰다, 뒤집어쓰다",verb,C,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""ko-reviewed""]",1,Korean meaning reviewed/corrected
w_b93e781c9cc5aca8,N5,紙,かみ,かみ,paper,종이,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required
w_224056d82bff1d52,N5,カメラ,カメラ,カメラ,camera,카메라,noun,D,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required
w_f098e0ab483c71c1,N5,火曜日,かようび,かようび,Tuesday,화요일,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required
w_73af8c94eaaf7836,N5,辛い,からい,からい,hot and spicy; salty,"맵다, 괴롭다",adjective,B,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required
w_aa000a65e6fbc744,N5,体,からだ,からだ,body; health,몸,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required
w_9439a2cee60f4d2e,N5,借りる,かりる,かりる,"to borrow, to owe",빌리다,verb,B,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required
w_1cbee78e6573f380,N5,～がる,～がる,～がる,feel,느끼다,noun,E,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,1,"[""draft-ko-missing"",""non-vocabulary""]",1,Korean meaning draft required; 단어형 항목 아님: 표면형/읽기에 ～ 또는 〜 자리표시자가 있어 문법·접사 패턴으로 분류
w_cf565ce42d105936,N5,軽い,かるい,かるい,"light, non-serious, minor",가볍다,adjective,B,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required
w_2e32da28a51f6d33,N5,カレー,カレー,カレー,curry (abbr. for curry and rice),카레,noun,D,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required
w_ed745035bb5a9fa0,N5,カレンダー,カレンダー,カレンダー,calendar,달력,noun,D,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required
w_831749e2e88001b5,N5,川,かわ,かわ,river,강,noun,A,,,,,,,,河,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required
w_701872deaf82516a,N5,～側,～がわ,～がわ,~ side,"~ 쪽, 측면",noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,1,"[""draft-ko-missing"",""non-vocabulary""]",1,Korean meaning draft required; 단어형 항목 아님: 표면형/읽기에 ～ 또는 〜 자리표시자가 있어 문법·접사 패턴으로 분류
w_e025ade26d3c4186,N5,可愛い,かわいい,かわいい,"cute, adorable",귀엽다,adjective,B,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required
w_243f41603717696c,N5,漢字,かんじ,かんじ,kanji; Chinese character,한자,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required
w_daafdc534a7fe6b3,N5,木,き,き,"tree, wood, timber",나무,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required
w_84c3e99d20916362,N5,黄色,きいろ,きいろ,yellow,노란색,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required
w_9327a8c5e7b5900e,N5,黄色い,きいろい,きいろい,yellow,노랗다,adjective,B,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required
w_31d63c4d5ffb7abe,N5,消える,きえる,きえる,"to vanish, to disappear",사라지다,verb,B,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required
w_b442f4a9a3cb4a2a,N5,聞く,きく,きく,"to hear, to listen, to ask","듣다, 묻다",verb,B,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required
w_17d4fa494e1bff96,N5,北,きた,きた,north,북쪽,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required
w_d812138a73807a63,N5,ギター,ギター,ギター,guitar,기타,noun,D,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required
w_0577bd8fb5ad5060,N5,汚い,きたない,きたない,"dirty, unclean, filthy",더럽다,adjective,B,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required
w_955fc343e00c20e9,N5,喫茶店,きっさてん,きっさてん,café,"찻집, 카페",noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required
w_50bb9153fcefb747,N5,切手,きって,きって,postal (postage) stamps,우표,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required
w_98eb892712717e97,N5,切符,きっぷ,きっぷ,a ticket,표,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required
w_7db678ed78c2c659,N5,昨日,きのう,きのう,yesterday,어제,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required
w_f666b5fb6dea26d6,N5,九,きゅう; く,きゅう; く,nine,"아홉, 9",numeral,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,1,"[""draft-ko-missing"",""non-vocabulary""]",1,Korean meaning draft required; 단어형 항목 아님: 순수 숫자 항목은 一/十만 유지하고 제외
w_18784069462d1c2d,N5,牛肉,ぎゅうにく,ぎゅうにく,beef,소고기,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required
w_704d51dee3db7382,N5,牛乳,ぎゅうにゅう,ぎゅうにゅう,milk,우유,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required
w_821ee8e2dba46f70,N5,今日,きょう,きょう,"today, this day",오늘,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required
